RECRUITED_PERCENTAGE_LESS_THAN;Нами было мобилизовано менее §Y$VAL$§W% потенциальных новобранцев.\n;X
RECRUITED_PERCENTAGE_MORE_THAN;Нами было мобилизовано более §Y$VAL$§W% потенциальных новобранцев.\n;X
SEPARATISM_TECH;Сепаратизм;X
INC_RES_TECH;Очки исследования;X
TOTAL_POPS_NOT_TR;Меньше чем §Y$VAL$ §W трещат в $WHERE$.\n;X
TOTAL_POPS_TR;По крайней мере, §Y$VAL$ §W трещит в $WHERE$.\n;X
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;Больше очков на §Yобразование§W чем на управление.\n;X
IS_CRIME_HIGHER_THAN_EDU_TR;Больше очков на §Yуправление§W чем на образование.\n;X
ANY_AT_WAR_STARTS;Эта страна воюет с;X
REBEL_POWER_LESS_THAN;Угроза восстания меньше, чем §Y$VAL$§W процентов.;X
REBEL_POWER_MORE_THAN;Угроза восстания больше, чем §Y$VAL$§W процентов.;X
POP_TYPE_PERC_NOT;$NAME$ меньше, чем §Y$VAL$%§W.\n;X
POP_TYPE_PERC;$NAME$ больше, чем §Y$VAL$%§W.\n;X
MAJORITY_IS;Большинство населения;X
MAJORITY_IS;Большинство населения не;X
ICL;Исландия;X
ICL_ADJ;Исландск.;X
ISR;Израиль;X
ISR_ADJ;Еврейск.;X
BYZ;Византия;X
BYZ_ADJ;Византийск.;X
BYZ_conservative;Сторонники Глюксбургов;X
BYZ_reactionary;Сторонники Палеологов;X
BYZ_liberal;Эллинистическая партия;X
BYZ_anarcho_liberal;Сторонники принципата;X
BYZ_socialist;Федерация независимых профсоюзов;X
BYZ_communist;Коммунистическая партия;X
BYZ_fascist;Национально-державная партия;X
ISR_conservative;Херут;X
ISR_reactionary;Мафдал;X
ISR_liberal;Кадима;X
ISR_anarcho_liberal;Моледет;X
ISR_socialist;Авода;X
ISR_communist;Мапам;X
ISR_fascist;Ха-тиква;X
ICL_conservative;Партия независимости;X
ICL_reactionary;Традиционалистская партия;X
ICL_liberal;Прогрессивная партия;X
ICL_anarcho_liberal;Объединённые правые;X
ICL_socialist;Объединённые левые;X
ICL_communist;Марксистская рабочая партия;X
ICL_fascist;Нордическая партия жизни;X
ANY_CORE_LIMITED;Для любого ядра это есть\n;X
ANY_CORE_NORMAL;Все основные области будут get\n;X
POLITICS_NOT_BEFORE;Мы не можем сменить правящую партию снова перед §Y$DATE$ §W.;X
POLITICS_NOT_ACCEPTED;Наша форма правления не дозволяет §Y$WHICH$ §W партии.;X
RELEASE_PRESTIGE;Престиж: ;X
RELEASE_INFAMY;Позор: ;X
PROV3247;Западные Гавайи;X
PROV3248;Запад мыса Магеллана;X
EVTDESC1002;Группа либералов, рассерженная отсутствием экономической свободы, имедленным  темпом парламентских реформ, сформировали новую фракцию в политике $COUNTRY_ADJ$. Либертарианцы - революционный авангард либеральной идеологии, и они пойдут на любые средства, чтобы добиться реализации идей экономической и политической свободы и в $COUNTRY$, и за границей.;X
SOMEONE_HAS_ADDED_STATUS_QUO;Мы не можем добавить военную цель, если кто-то добавил военную цель §YStatus Quo§W;X
NO_INTERVENTION_NOT_ENOUGH_OPINION;Чтобы вмешаться, у страны, предназначенной военной целью, должен быть, по крайней мере, §Y$REQLEVEL$ §W мнение нас;X
peking_convention_title;Пекинская конвенция;X
peking_convention_desc;С момента Нерчинского соглашения (1689), Российская империя признала реку Айгунь и горы естественными границами между Россией и Китаем. В середине 19-ого столетия русские перешли данные границы, чтобы захватить обширные земли между горами и Амуром. Позднее Западный альянс провел против Китая Вторую Опиумную войну, сжег летние дворцы китайского Императора, и вошел в Пекин. Хитрый генерал - майор по имени Николей Игнатьев был убежден, что только российская поддержка Китая заставит союзников покинуть Пекин. Ценой за эту поддержку было заключение Пекинской конвенции, подтверждающей присоединение к России территории между Рекой Уссури и Tихим океаном. Таким образом, Россия приобрела 350 000 квадратных миль территории, не совершив ни единого выстрела.;X
russian_vladivostok_title;Правитель Востока;X
russian_vladivostok_desc;В июле 1860 город Владивосток, или “Правитель Востока,” был основан около корейской границы. Он стал главным российским торговым портом и верфью. В конечном счете он стал причиной строительства межконтинентальной железной дороги для связи с этим научным, культурным и крупным индустриальным центром. Царь мечтал, что город станет центром, соединяющим запад с востоком. Возможно, железная дорога во Владивосток в конечном счете заменит Суэцкий канал в качестве обменного пункта товаров и сырья между Востоком и Западом?;X
EVTNAME80000;Пекинская конвенция;X
EVTDESC80000;Русские потребовали, чтобы мы согласились на уступку нашей законной территории. Это возмутительно, но у нас нет никакого выбора, кроме как принять их требования. Если мы это сделаем, то они должны гарантировать нашу независимость от остальных европейских держав. Кроме того, мы слишком слабы, чтобы воевать, если русские решат этот вопрос силой.;X
EVTOPTA80000;У нас нет выбора, подписываем соглашение.;X
EVTOPTB80000;Русские, идите нахуй!;X
EVTNAME80001;Китай отклонил конвенцию;X
EVTDESC80001;Неблагодарные китайцы лучше наблюдали бы, как горят их города, чем согласятся на наши законные требования! Нам, вероятно, придется научить уму-разуму наших глупых азиатских соседей.;X
EVTOPTA80001;Где русский флаг уже поднят, там он не должен быть опущен никогда!;X
OL_SIEGES;Оккупация;X
